timestamp,session_id,request_id,query,stage,route,agent,source,score,vector_dim,vector_preview,retrieved,prompt_chars,prompt_preview,raw_output_preview,final_output_preview
2025-11-03T11:53:35,20251103_114439_fe3c98,REQ_392df72f,Write a SPEC command that scans motor tth from -1 to 1 in 50 steps with an exposure time of 1 second per point,retrieval,,code,,"best=0.619, avg=0.676, spread=0.088, conf=0.5965",,,"[{'source': 'spec Manual cambria.pdf', 'score': 0.6189396858215332, 'snippet': 'Scan Macros  The following sections summarize the usage of the standard scans in spec. This dis- cussion  is followed by a description of macros to customize the scan output sent to the printer  and  data file. Refer to page184 for a detailed discuss'}, {'source': 'spec Manual cambria.pdf', 'score': 0.6326515674591064, 'snippet': 'will scan the tth and th motors, with th  moving half the range of tth . Its definition is,  def th2th \'  if ($# != 4) {  print ""Usage: th2th tth_start_rel tth_finish_rel intervals time"" exit  }  d2scan tth $1 $2 th ($1)/2 ($2)/2 $3 $4  \'            '}, {'source': 'rot_macros_2020.mac', 'score': 0.6744138836860657, 'snippet': 'EPOCH Phi CESR IC1 IC2 IC3 IC4  sleep(_break)    ### _accel_time - shutter open - TIME ADDED TO ACCOUNT FOR LATENCY - CHANGE DEPENDING ON SYSTEM  tzero=time()  tnow=time()-tzero # opens       ### USE PHOTO DIODE TO CHECK WITH MOTOR  vhigh   while (tn'}, {'source': 'SPEC manual pymca.pdf', 'score': 0.6842895090579987, 'snippet': '5 SCAN MACROS 9 5 Scan Macros There are many different scan commands arround for almost all purposes. Here, only the very standard scan commands are listed. All scans can be aborted by typing CTRL-C. When time is negative, the counts are acquired unt'}, {'source': 'spec Manual cambria.pdf', 'score': 0.6877107620239258, 'snippet': 'Scan Macros  The following sections summarize the usage of the standard scans in spec. This dis- cussion  is followed by a description of macros to customize the scan output sent to the printer  and  data file. Refer to page184 for a detailed discuss'}, {'source': 'spec Manual cambria.pdf', 'score': 0.7029461860656738, 'snippet': 'will scan the tth and th motors, with th  moving half the range of tth . Its definition is,  def th2th \'  if ($# != 4) {  print ""Usage: th2th tth_start_rel tth_finish_rel intervals time"" exit  }  d2scan tth $1 $2 th ($1)/2 ($2)/2 $3 $4  \'            '}, {'source': 'rot_macros.mac', 'score': 0.7035541534423828, 'snippet': 'filename to ""scan""  while (epics_get(""PIL10:cam1:Acquire_RBV"") != ""Acquiring"") {  sleep(0.05)    p ""in the loop""    }    sleep(1) #step 5:  accelerate to speed   _break=_accel_time    eval(sprintf(""_mv %s %f"",_motor,_end_omega)) #step 6:  open shutte'}, {'source': 'spec Manual cambria.pdf', 'score': 0.7072147786617279, 'snippet': 'f3 intervals time  th2th tth_start_rel tth_finish_rel intervals time    The argument motor (and m1 , m2 and m3 ) is a motor number or mnemonic, such as th , tth ,  chi , or phi . ascan , a2scan and a3scan are single-, two- and three-motor absolute-po'}]",160,,,
2025-11-03T11:53:35,20251103_114439_fe3c98,REQ_392df72f,Write a SPEC command that scans motor tth from -1 to 1 in 50 steps with an exposure time of 1 second per point,prompt,,code,,"top_k=8, token_est=1960",,,"['spec Manual cambria.pdf', 'spec Manual cambria.pdf', 'rot_macros_2020.mac', 'SPEC manual pymca.pdf', 'spec Manual cambria.pdf', 'spec Manual cambria.pdf', 'rot_macros.mac', 'spec Manual cambria.pdf']",7843," You are an expert in the SPEC beamline control language.  Context below is extracted from SPEC cookbooks, manuals, and local beamline macros. Use it to produce the correct SPEC command or macro that ",,
2025-11-03T11:53:36,20251103_114439_fe3c98,REQ_392df72f,"
You are an expert in the SPEC beamline control language.

C",llm_call,,code,codellama:7b-instruct,400.6991386413574,,,,7843,, ascan tth -1 1 50 1,
2025-11-03T11:53:36,20251103_114439_fe3c98,REQ_392df72f,Write a SPEC command that scans motor tth from -1 to 1 in 50 steps with an exposure time of 1 second per point,parser_check,,code,,False,,,,,,ascan tth -1 1 50 1,
2025-11-03T11:53:36,20251103_114439_fe3c98,REQ_392df72f,Write a SPEC command that scans motor tth from -1 to 1 in 50 steps with an exposure time of 1 second per point,final,,code,,"conf=0.5965, latency_ms=400.7, parser_ok=False",,,,,,,ascan tth -1 1 50 1
2025-11-03T11:55:30,20251103_114439_fe3c98,REQ_bfb3b9db,move phi by +0.2 degrees,embedding_query,,code,,,768,"[0.00701, -0.09955, -0.02641, -0.05313, -0.03751, 0.02028, -0.04022, -0.02698, 0.02436, -0.00578]",,,,,
2025-11-03T11:55:30,20251103_114439_fe3c98,REQ_bfb3b9db,move phi by +0.2 degrees,retrieval,,code,,"best=1.076, avg=1.156, spread=0.173, conf=0.4637",,,"[{'source': 'TABLE::commands.csv', 'score': 1.0755146741867065, 'snippet': 'deg() rad() | convert between degrees and radians,'}, {'source': 'TABLE::commands.csv', 'score': 1.0755146741867065, 'snippet': 'deg() rad() | convert between degrees and radians,'}, {'source': 'spec Manual cambria.pdf', 'score': 1.1235793948173523, 'snippet': '= 30  0 1  Beta = 30 Azimuth    =    90  Omega = 0 Lambda = 1.54      Two Theta    Theta    Chi    Phi  60.0000 30.0000 -90.0000 0.0000    4. FOURC>  The incident and scattered angles for surface diffraction (ALPHA and BETA ), the AZ-  IMUTH angle us'}, {'source': 'rot_macros_2019.mac', 'score': 1.128637182712555, 'snippet': '* _delta_omega / _exp_time)  _accel_rate_Hz = 1024*64 #MUST BE MULTIPLE OF 1024, 64 input 11/21/13  _accel_time = ( sqrt(_steady_rate*_steady_rate) - _base_rate ) / _accel_rate_Hz  _accel_rate = _accel_rate_Hz / _step_per_deg  _accel_time_ms =  _acce'}, {'source': 'TABLE::commands.csv', 'score': 1.1802421808242798, 'snippet': 'ci tth th chi phi | Ci stands for calculate inverse'}, {'source': 'TABLE::commands.csv', 'score': 1.1802421808242798, 'snippet': 'ci tth th chi phi | Ci stands for calculate inverse'}, {'source': 'rot_macros_2020.mac', 'score': 1.2394675016403198, 'snippet': '#step 2:  set motor rates   _base_rate  = motor_par(_motor, ""base_rate"")  _step_per_deg = motor_par(_motor, ""step_size"")   _delta_omega= (_end_sweep-_start_sweep)/_num_steps   ### CALCULATE MODE ZERO RATES    _steady_rate = fabs( _step_per_deg * _del'}, {'source': 'spec Manual cambria.pdf', 'score': 1.248421549797058, 'snippet': '= 30  0 1  Beta = 30 Azimuth    =    90  Omega = 0 Lambda = 1.54      Two Theta    Theta    Chi    Phi  60.0000 30.0000 -90.0000 0.0000    4. FOURC>  The incident and scattered angles for surface diffraction (ALPHA and BETA ), the AZ-  IMUTH angle us'}]",158,,,
2025-11-03T11:55:30,20251103_114439_fe3c98,REQ_bfb3b9db,move phi by +0.2 degrees,prompt,,code,,"top_k=8, token_est=1028",,,"['TABLE::commands.csv', 'TABLE::commands.csv', 'spec Manual cambria.pdf', 'rot_macros_2019.mac', 'TABLE::commands.csv', 'TABLE::commands.csv', 'rot_macros_2020.mac', 'spec Manual cambria.pdf']",4113," You are an expert in the SPEC beamline control language.  Context below is extracted from SPEC cookbooks, manuals, and local beamline macros. Use it to produce the correct SPEC command or macro that ",,
2025-11-03T11:55:31,20251103_114439_fe3c98,REQ_bfb3b9db,"
You are an expert in the SPEC beamline control language.

C",llm_call,,code,codellama:7b-instruct,1706.9652080535889,,,,4113,," The task is to move the phi angle by 0.2 degrees.  To achieve this, we can use the `motor_par` command to set the velocity and acceleration of the phi motor to a value that will allow for smooth move",
2025-11-03T11:55:31,20251103_114439_fe3c98,REQ_bfb3b9db,move phi by +0.2 degrees,parser_check,,code,,False,,,,,,"The task is to move the phi angle by 0.2 degrees.  To achieve this, we can use the `motor_par` command to set the velocity and acceleration of the phi motor to a value that will allow for smooth movem",
2025-11-03T11:55:31,20251103_114439_fe3c98,REQ_bfb3b9db,move phi by +0.2 degrees,final,,code,,"conf=0.4637, latency_ms=1707.0, parser_ok=False",,,,,,,"The task is to move the phi angle by 0.2 degrees.  To achieve this, we can use the `motor_par` command to set the velocity and acceleration of the phi motor to a value that will allow for smooth movem"
